siteID,date,month,watershed,d18O,d2H,dexcess,lcexcess,elevation_m,contributing_area_ha,slope_pct,twi,lon,lat,flowing,prior,s1,s2,s1_rhat,s2_rhat,s1_neff,s2_neff
04M03,2021-06-07,6,N04D,-5.93,-37.27,10.17,-0.53,364.99,29.3,0.68,17.71,-96.58366,39.08685,TRUE,"c(0.038, 0.962)",0.03880291212785053,0.9611970878721495,1.0008876139425162,1.001339212504574,7500,3700
04M03,2021-07-13,7,N04D,-5.49,-35.46,8.46,-2.2,364.99,29.3,0.68,17.71,-96.58366,39.08685,TRUE,"c(0.038, 0.962)",0.039300104000298194,0.9606998959997018,1.0011802001334456,1.0011538903802615,5200,5600
04M03,2021-08-09,8,N04D,-4.88,-30.98,8.06,-2.56,364.99,29.3,0.68,17.71,-96.58366,39.08685,FALSE,"c(0.038, 0.962)",0.03932363418176308,0.9606763658182369,1.0014890464901396,1.0013924586249088,2900,3400
04M04,2021-06-07,6,N04D,-5.91,-37.19,10.09,-0.6,367.72,28.41,4.05,15.9,-96.58345,39.08576,TRUE,"c(0.038, 0.962)",0.03896848400763484,0.9610315159923651,1.0011579688130858,1.0013033739244297,5600,4000
04M04,2021-07-13,7,N04D,-5.79,-36.67,9.65,-1.04,367.72,28.41,4.05,15.9,-96.58345,39.08576,TRUE,"c(0.038, 0.962)",0.03911718174112647,0.9608828182588736,1.00089097239862,1.0009784080170272,7500,7500
04M04,2021-08-09,8,N04D,-5.56,-35.13,9.35,-1.32,367.72,28.41,4.05,15.9,-96.58345,39.08576,TRUE,"c(0.038, 0.962)",0.04006934712683343,0.9599306528731666,1.0010628399588088,1.001722549277436,7500,3800
04M05,2021-06-07,6,N04D,-5.9,-37.45,9.75,-0.94,370.06,23.87,2.58,16.17,-96.5831,39.08502,TRUE,"c(0.038, 0.962)",0.039889412123437176,0.9601105878765628,1.0009925167056595,1.0010079212942218,7500,7500
04M05,2021-07-13,7,N04D,-6,-38.4,9.6,-1.1,370.06,23.87,2.58,16.17,-96.5831,39.08502,TRUE,"c(0.038, 0.962)",0.039444636826774196,0.9605553631732258,1.0008227272421764,1.0026917181625747,7500,5400
04M05,2021-08-09,8,N04D,-5.8,-36.4,10,-0.69,370.06,23.87,2.58,16.17,-96.5831,39.08502,FALSE,"c(0.038, 0.962)",0.0384606835642624,0.9615393164357376,1.000932489444582,1.0012007838150905,7500,5000
04M06,2021-06-07,6,N04D,-5.94,-37.33,10.19,-0.51,372.05,23.33,4.31,15.64,-96.58342,39.084258,TRUE,"c(0.038, 0.962)",0.040004360246234924,0.9599956397537651,1.0009160053127346,1.001046185556845,7500,7500
04M06,2021-07-13,7,N04D,-5.93,-37.38,10.06,-0.64,372.05,23.33,4.31,15.64,-96.58342,39.084258,FALSE,"c(0.038, 0.962)",0.03963894474229517,0.9603610552577049,1.0008363014002635,1.0010266036909798,7500,7500
04M06,2021-08-09,8,N04D,-5.74,-36.23,9.69,-0.99,372.05,23.33,4.31,15.64,-96.58342,39.084258,FALSE,"c(0.038, 0.962)",0.03845586687770117,0.9615441331222988,1.0010974076866421,1.001275239721155,6700,4200
04M07,2021-06-07,6,N04D,-5.96,-37.27,10.41,-0.29,376.43,15.15,0.52,17.33,-96.58253,39.08278,TRUE,"c(0.038, 0.962)",0.04049846232299425,0.9595015376770057,1.0011188405210076,1.0011092899246044,6200,6400
04M08,2021-06-07,6,N04D,-5.96,-37.24,10.44,-0.26,380.31,13.89,3.1,15.45,-96.58221,39.08131,TRUE,"c(0.038, 0.962)",0.04037214500145371,0.9596278549985463,1.001177654388627,1.0023687601429296,5300,2000
04M08,2021-07-13,7,N04D,-5.92,-37.5,9.86,-0.83,380.31,13.89,3.1,15.45,-96.58221,39.08131,TRUE,"c(0.038, 0.962)",0.03912331575595455,0.9608766842440455,1.0010812876673725,1.0015485000508466,7100,2700
04M08,2021-08-09,8,N04D,-5.92,-37.24,10.12,-0.57,380.31,13.89,3.1,15.45,-96.58221,39.08131,TRUE,"c(0.038, 0.962)",0.039119722259213084,0.9608802777407869,1.0008412484029074,1.0009291827362221,7500,7500
04M09,2021-06-07,6,N04D,-6,-37.48,10.52,-0.18,384.88,8.47,2.92,15.02,-96.581629,39.079941,TRUE,"c(0.038, 0.962)",0.03963725309851975,0.9603627469014803,1.0012017070859105,1.0009612626639406,5000,7500
04M10,2021-06-07,6,N04D,-5.98,-37.31,10.53,-0.17,393.94,6.59,2.62,14.87,-96.58289,39.077433,TRUE,"c(0.038, 0.962)",0.039313898941463275,0.9606861010585367,1.0008183453198642,1.0010839418291944,7500,7000
04M11,2021-06-07,6,N04D,-5.96,-37.22,10.46,-0.24,404.72,2.88,3.46,13.77,-96.583835,39.074718,TRUE,"c(0.038, 0.962)",0.0393467362270762,0.9606532637729238,1.0012110536423244,1.0010201847349016,4900,7500
04M12,2021-06-07,6,N04D,-5.9,-37.2,10,-0.69,407.25,2.25,1.46,14.39,-96.584063,39.073158,TRUE,"c(0.038, 0.962)",0.03975436834873729,0.9602456316512628,1.0008535655726638,1.000916670021404,7500,7500
04T02,2021-06-07,6,N04D,-5.94,-37.18,10.34,-0.36,386.72,3.7,2.59,14.31,-96.580865,39.079765,TRUE,"c(0.038, 0.962)",0.040339818837788734,0.9596601811622113,1.0010011299658206,1.00113014213532,7500,6000
04W02,2021-06-07,6,N04D,-5.81,-36.49,9.99,-0.7,370.89,6.11,4.75,14.2,-96.58691,39.08611,TRUE,"c(0.038, 0.962)",0.039793492789769264,0.9602065072102307,1.0012132067204051,1.0009636764448206,4800,7500
04W03,2021-06-07,6,N04D,-5.9,-36.89,10.31,-0.38,382.26,4.2,5.58,13.67,-96.58803867,39.08385954,TRUE,"c(0.038, 0.962)",0.0393830208203382,0.9606169791796618,1.00101036392217,1.0008581990837384,7500,7500
04W03,2021-07-13,7,N04D,-5.84,-37.02,9.7,-0.99,382.26,4.2,5.58,13.67,-96.58803867,39.08385954,FALSE,"c(0.038, 0.962)",0.03902303444517954,0.9609769655548205,1.000819274322515,1.0009996036621716,7500,7500
04W03,2021-08-09,8,N04D,-4.76,-30,8.08,-2.53,382.26,4.2,5.58,13.67,-96.58803867,39.08385954,FALSE,"c(0.038, 0.962)",0.03929702005190795,0.9607029799480921,1.0020622631380112,1.0010718284246274,1700,7300
04W04,2021-06-07,6,N04D,-5.85,-36.79,10.01,-0.68,390.92,2.98,3.88,13.69,-96.58868,39.08228,TRUE,"c(0.038, 0.962)",0.04022296502245812,0.9597770349775419,1.00112050350234,1.001214992009728,6200,4800
04W04,2021-07-13,7,N04D,-5.96,-37.82,9.86,-0.84,390.92,2.98,3.88,13.69,-96.58868,39.08228,TRUE,"c(0.038, 0.962)",0.038759047262425995,0.961240952737574,1.0012563510283221,1.0014445654522186,4400,3100
04W04,2021-08-09,8,N04D,-5.84,-36.79,9.93,-0.76,390.92,2.98,3.88,13.69,-96.58868,39.08228,FALSE,"c(0.038, 0.962)",0.03859960152340476,0.9614003984765952,1.0015988207446724,1.0012428505024065,2500,4500
20M04,2021-06-07,6,N20B,-5.98,-36.99,10.85,0.15,389.8,8.61,1.98,15.42,-96.57111,39.08709,TRUE,"c(0.038, 0.962)",0.03959913737026278,0.9604008626297372,1.0008385845250107,1.0011914800630977,7500,6800
20M05,2021-06-07,6,N20B,-6.01,-37.31,10.77,0.07,401,5.44,6.92,13.71,-96.568,39.086,TRUE,"c(0.038, 0.962)",0.03944505406064505,0.960554945939355,1.0012817863661874,1.0010515470182764,4100,7500
20M05,2021-07-13,7,N20B,-5.1,-32.41,8.39,-2.25,401,5.44,6.92,13.71,-96.568,39.086,FALSE,"c(0.038, 0.962)",0.03960753023692174,0.9603924697630782,1.0010958378764898,1.0009667270899352,6700,7500
SFM01,2021-06-07,6,SFKC,-5.94,-37.93,9.59,-1.11,350.81,132.69,1.48,18.45,-96.587193,39.092281,TRUE,"c(0.038, 0.962)",0.03948509296350897,0.960514907036491,1.0014770641913655,1.0011159201145288,3000,6300
SFM01,2021-07-13,7,SFKC,-5.8,-36.39,10.01,-0.68,350.81,132.69,1.48,18.45,-96.587193,39.092281,FALSE,"c(0.038, 0.962)",0.03994758886316975,0.9600524111368303,1.0008377750388995,1.0008334698158066,7500,7500
SFM02,2021-06-07,6,SFKC,-5.91,-36.91,10.37,-0.32,352.75,107.68,2.85,17.58,-96.58632,39.09126,TRUE,"c(0.038, 0.962)",0.03943931412513475,0.9605606858748652,1.001351647429356,1.003567021848349,3600,1700
SFM03,2021-06-07,6,SFKC,-5.89,-36.82,10.3,-0.39,353.39,67.33,4.67,16.62,-96.58605,39.09095,TRUE,"c(0.038, 0.962)",0.04025310699005565,0.9597468930099443,1.0008954322386368,1.002676732584316,7500,3000
SFM04,2021-06-07,6,SFKC,-5.88,-36.9,10.14,-0.55,356.14,60.91,0.53,18.69,-96.5844,39.09089,TRUE,"c(0.038, 0.962)",0.03975026891552364,0.9602497310844763,1.0009659373112396,1.0008379467929212,7500,7500
SFM05,2021-06-07,6,SFKC,-5.87,-36.77,10.19,-0.5,361.07,58.67,2.98,16.93,-96.58186,39.09019,TRUE,"c(0.038, 0.962)",0.03980958545787686,0.9601904145421232,1.0009402489112065,1.0010448969639403,7500,7500
SFM05,2021-07-13,7,SFKC,-5.68,-36.74,8.7,-1.98,361.07,58.67,2.98,16.93,-96.58186,39.09019,FALSE,"c(0.038, 0.962)",0.03926099545074824,0.9607390045492518,1.0011709259631856,1.0018701309429914,5400,4100
SFM06,2021-06-07,6,SFKC,-5.88,-36.8,10.24,-0.45,365.22,51.01,2.66,16.9,-96.57941,39.0895,TRUE,"c(0.038, 0.962)",0.03965939695007586,0.9603406030499242,1.0008627594538828,1.0017213232500422,7500,6400
SFM07,2021-06-07,6,SFKC,-5.93,-37,10.44,-0.26,367.35,49.91,1.37,17.55,-96.578458,39.088683,TRUE,"c(0.038, 0.962)",0.03949017190377278,0.9605098280962272,1.0009280572019705,1.0015798170478385,7500,3300
SFT01,2021-06-06,6,SFKC,-5.76,-36.56,9.52,-1.16,356.84,4.51,5.29,13.79,-96.58517,39.09185,TRUE,"c(0.038, 0.962)",0.03964194314796877,0.9603580568520312,1.0010080433523723,1.0014653944561387,7500,3000
SFT01,2021-07-13,7,SFKC,-5.79,-37.29,9.03,-1.66,356.84,4.51,5.29,13.79,-96.58517,39.09185,FALSE,"c(0.038, 0.962)",0.03948063180237163,0.9605193681976284,1.0010232544979147,1.0015147601631706,7500,7400
SFT01,2021-08-09,8,SFKC,-5.67,-36.25,9.11,-1.57,356.84,4.51,5.29,13.79,-96.58517,39.09185,FALSE,"c(0.038, 0.962)",0.039253011493569065,0.9607469885064309,1.001125362023561,1.0063434038324548,6100,970
SFT02,2021-06-06,6,SFKC,-5.85,-36.98,9.82,-0.87,372.47,4.83,3.58,14.25,-96.57852,39.09105,TRUE,"c(0.038, 0.962)",0.03955634914865357,0.9604436508513464,1.0008491758985447,1.000916677553791,7500,7500
01M01,2021-06-07,6,N01B,-5.93,-37.17,10.27,-0.43,373.91,28.31,1.97,16.62,-96.577021,39.086665000000004,TRUE,"c(0.145, 0.855)",0.1688130468063415,0.8311869531936585,1.0013724589218047,1.0021634923090956,3500,2000
01M01,2021-08-09,8,N01B,0.18,2.38,0.94,-9.33,373.91,28.31,1.97,16.62,-96.577021,39.086665000000004,FALSE,"c(0.145, 0.855)",0.16230047768965603,0.837699522310344,1.0012912221100412,1.0033519082544389,4100,1600
01M02,2021-06-07,6,N01B,-5.94,-37.21,10.31,-0.39,375.43,27.88,6.79,15.36,-96.576332,39.086288,TRUE,"c(0.145, 0.855)",0.17323241052805008,0.82676758947195,1.0008274885983302,1.0008748080657903,7500,7500
01M02,2021-07-13,7,N01B,-6.13,-38.39,10.65,-0.06,375.43,27.88,6.79,15.36,-96.576332,39.086288,TRUE,"c(0.145, 0.855)",0.16019512014308007,0.83980487985692,1.0008860773595185,1.0009816192124015,7500,7500
01M03,2021-06-07,6,N01B,-5.75,-36.41,9.59,-1.09,378.81,26,4.62,15.68,-96.575936,39.084711,TRUE,"c(0.145, 0.855)",0.17315146124835165,0.8268485387516483,1.0014573319180895,1.0013984351741536,3000,3300
01M04,2021-06-07,6,N01B,-5.79,-36.59,9.73,-0.96,381.78,24.7,3.51,15.9,-96.5751011,39.08357235,TRUE,"c(0.145, 0.855)",0.16993035376115698,0.830069646238843,1.0008766214313534,1.001234471156599,7500,4600
01M05,2021-06-07,6,N01B,-5.81,-36.79,9.69,-1,384.71,19.88,2.67,15.96,-96.574188,39.082643,TRUE,"c(0.145, 0.855)",0.17060494202275125,0.8293950579772488,1.0009053843930127,1.0009144232462093,7500,7500
01M05,2021-07-13,7,N01B,-5.59,-35.86,8.86,-1.81,384.71,19.88,2.67,15.96,-96.574188,39.082643,FALSE,"c(0.145, 0.855)",0.1618643684254806,0.8381356315745194,1.0009339253581708,1.0014522626184825,7500,3100
01M05,2021-08-09,8,N01B,-5.19,-32.64,8.88,-1.76,384.71,19.88,2.67,15.96,-96.574188,39.082643,FALSE,"c(0.145, 0.855)",0.15535249981278204,0.8446475001872179,1.000892967160091,1.001410627521988,7500,7500
01M06,2021-06-07,6,N01B,-5.77,-36.4,9.76,-0.92,394.22,10.56,1.75,15.75,-96.571582,39.080649,TRUE,"c(0.145, 0.855)",0.16982082579348043,0.8301791742065195,1.0009407448354457,1.000828265335593,7500,7500
02M01,2021-06-07,6,N02B,-5.78,-36.42,9.82,-0.86,353.35,24.15,0.69,17.51,-96.58815,39.09187,TRUE,"c(0.145, 0.855)",0.174678153537631,0.825321846462369,1.0008987162215481,1.0009002561166118,7500,7500
02M02,2021-06-07,6,N02B,-5.8,-36.55,9.85,-0.84,356.27,23.73,1.46,16.74,-96.58832556,39.09084425,TRUE,"c(0.145, 0.855)",0.16990334442677973,0.8300966555732203,1.0008840266080767,1.0012649629757384,7500,4300
02M03,2021-06-07,6,N02B,-5.83,-36.58,10.06,-0.63,358.5,20.35,2.81,15.93,-96.58859,39.08991,TRUE,"c(0.145, 0.855)",0.16909365712599256,0.8309063428740074,1.000941045317448,1.0008742678705163,7500,7500
02M04,2021-06-07,6,N02B,-5.9,-37.08,10.12,-0.57,364.22,18.99,2.39,16.02,-96.589642,39.088242,TRUE,"c(0.145, 0.855)",0.17719858761422744,0.8228014123857725,1.000834511670846,1.0077031274167598,7500,2500
02M05,2021-06-07,6,N02B,-5.89,-37.18,9.94,-0.75,367.76,17.78,1.63,16.34,-96.59082413,39.08698067,TRUE,"c(0.145, 0.855)",0.17301076703730386,0.8269892329626961,1.0008413566082888,1.0022710027870079,7500,3700
02M05,2021-07-13,7,N02B,-5.78,-36.94,9.3,-1.38,367.76,17.78,1.63,16.34,-96.59082413,39.08698067,FALSE,"c(0.145, 0.855)",0.16336337349198776,0.8366366265080123,1.0009972136990042,1.0021631841280503,7500,2500
02M05,2021-08-09,8,N02B,-5.84,-36.71,10.01,-0.68,367.76,17.78,1.63,16.34,-96.59082413,39.08698067,TRUE,"c(0.145, 0.855)",0.16031611805758544,0.8396838819424145,1.0012100788058862,1.000920324499167,4900,7500
02M06,2021-06-07,6,N02B,-5.9,-36.87,10.33,-0.36,369.41,15.69,3.55,15.44,-96.591427,39.087237,TRUE,"c(0.145, 0.855)",0.16944902450696114,0.8305509754930389,1.0014930493895127,1.0031637929471358,2900,1700
02M06,2021-08-09,8,N02B,-1.47,-12.17,-0.41,-10.79,369.41,15.69,3.55,15.44,-96.591427,39.087237,FALSE,"c(0.145, 0.855)",0.15334094539875953,0.8466590546012405,1.0019221154112614,1.0040937278570166,1800,1000
02M07,2021-06-07,6,N02B,-5.9,-36.99,10.21,-0.48,373.3,14.13,3.81,15.26,-96.59252,39.08648,TRUE,"c(0.145, 0.855)",0.17033793769115152,0.8296620623088485,1.0013653471498412,1.0039261465942968,3500,1600
02M07,2021-07-13,7,N02B,-5.93,-37.57,9.87,-0.83,373.3,14.13,3.81,15.26,-96.59252,39.08648,TRUE,"c(0.145, 0.855)",0.1616987917863396,0.8383012082136604,1.0018704163526666,1.0045639387471268,1900,860
02M07,2021-08-09,8,N02B,-2.17,-17.99,-0.63,-11.06,373.3,14.13,3.81,15.26,-96.59252,39.08648,FALSE,"c(0.145, 0.855)",0.1569591835682425,0.8430408164317574,1.001736451304559,1.0038132913726616,4400,3100
02M08,2021-06-07,6,N02B,-5.93,-37.18,10.26,-0.44,376.87,12.97,1.79,15.93,-96.592913,39.085573,TRUE,"c(0.145, 0.855)",0.17143723364439814,0.8285627663556019,1.000962068239943,1.0014542344783852,7500,3300
02M10,2021-06-07,6,N02B,-5.92,-37.08,10.28,-0.41,387.22,6.15,5.14,14.13,-96.59357,39.08251,TRUE,"c(0.145, 0.855)",0.1719456262161961,0.8280543737838039,1.0010516013426645,1.001196889374287,7500,5000
02M10,2021-07-13,7,N02B,-5.57,-35.54,9.02,-1.65,387.22,6.15,5.14,14.13,-96.59357,39.08251,FALSE,"c(0.145, 0.855)",0.16453893816013243,0.8354610618398676,1.001605573205299,1.0035960176338574,2600,1800
02M11,2021-06-07,6,N02B,-5.92,-37.14,10.22,-0.47,401.54,2.67,1.42,14.58,-96.593682,39.079249,TRUE,"c(0.145, 0.855)",0.17066459215696136,0.8293354078430386,1.0021064163217193,1.001283546881294,5800,4100
02M11,2021-07-13,7,N02B,-5.58,-35.42,9.22,-1.45,401.54,2.67,1.42,14.58,-96.593682,39.079249,FALSE,"c(0.145, 0.855)",0.1648192960226158,0.8351807039773842,1.0012192792800816,1.0019174719377715,4800,2400
04M01,2021-06-07,6,N04D,-5.92,-37.15,10.21,-0.48,355.16,39.76,4.5,16.13,-96.586195,39.089842,TRUE,"c(0.145, 0.855)",0.16651564033526015,0.8334843596647399,1.0012635299903203,1.0009898747995798,4300,7500
04M01,2021-07-13,7,N04D,-5.82,-36.99,9.57,-1.12,355.16,39.76,4.5,16.13,-96.586195,39.089842,TRUE,"c(0.145, 0.855)",0.1651867478508413,0.8348132521491587,1.0009822930369585,1.0010615441589927,7500,7500
04M01,2021-08-09,8,N04D,-4.64,-29.25,7.87,-2.73,355.16,39.76,4.5,16.13,-96.586195,39.089842,FALSE,"c(0.145, 0.855)",0.16746906320351998,0.83253093679648,1.001761066732574,1.004359460739576,2100,1300
04M02,2021-06-07,6,N04D,-5.96,-38,9.68,-1.02,362.07,30.21,4.06,15.96,-96.58481,39.08775,TRUE,"c(0.145, 0.855)",0.16787759409139133,0.8321224059086086,1.0014225116626085,1.0027132894535928,3200,1000
04M02,2021-07-13,7,N04D,-5.7,-36.3,9.3,-1.38,362.07,30.21,4.06,15.96,-96.58481,39.08775,TRUE,"c(0.145, 0.855)",0.1652035659746367,0.8347964340253633,1.0009837173366165,1.0019095920234966,7500,2400
04M02,2021-08-09,8,N04D,-5.1,-32.4,8.4,-2.24,362.07,30.21,4.06,15.96,-96.58481,39.08775,FALSE,"c(0.145, 0.855)",0.16654484798408406,0.8334551520159159,1.0008202091302028,1.0010314249643504,7500,7500
04M03,2021-06-07,6,N04D,-5.93,-37.27,10.17,-0.53,364.99,29.3,0.68,17.71,-96.58366,39.08685,TRUE,"c(0.145, 0.855)",0.16745112129962392,0.8325488787003761,1.0010597771845138,1.0008485958232003,7500,7500
04M03,2021-07-13,7,N04D,-5.49,-35.46,8.46,-2.2,364.99,29.3,0.68,17.71,-96.58366,39.08685,TRUE,"c(0.145, 0.855)",0.16633657445444264,0.8336634255455574,1.0009753669303236,1.0016608132460891,7500,3500
04M03,2021-08-09,8,N04D,-4.88,-30.98,8.06,-2.56,364.99,29.3,0.68,17.71,-96.58366,39.08685,FALSE,"c(0.145, 0.855)",0.16398570418915387,0.8360142958108462,1.0008698859935945,1.0024593335370378,7500,7500
04M04,2021-06-07,6,N04D,-5.91,-37.19,10.09,-0.6,367.72,28.41,4.05,15.9,-96.58345,39.08576,TRUE,"c(0.145, 0.855)",0.17524242015560856,0.8247575798443915,1.0008400463357194,1.0010970772962826,7500,6700
04M04,2021-07-13,7,N04D,-5.79,-36.67,9.65,-1.04,367.72,28.41,4.05,15.9,-96.58345,39.08576,TRUE,"c(0.145, 0.855)",0.1649109310899045,0.8350890689100955,1.0026989963780353,1.0208615113542814,1100,330
04M04,2021-08-09,8,N04D,-5.56,-35.13,9.35,-1.32,367.72,28.41,4.05,15.9,-96.58345,39.08576,TRUE,"c(0.145, 0.855)",0.1586496607624345,0.8413503392375655,1.0008545252029784,1.006061321765006,7500,1500
04M05,2021-06-07,6,N04D,-5.9,-37.45,9.75,-0.94,370.06,23.87,2.58,16.17,-96.5831,39.08502,TRUE,"c(0.145, 0.855)",0.16951177353786334,0.8304882264621367,1.0008784922862444,1.0028875255527168,7500,1800
04M05,2021-07-13,7,N04D,-6,-38.4,9.6,-1.1,370.06,23.87,2.58,16.17,-96.5831,39.08502,TRUE,"c(0.145, 0.855)",0.1597210573746705,0.8402789426253295,1.0021432845567322,1.0015149605425921,2100,2800
04M05,2021-08-09,8,N04D,-5.8,-36.4,10,-0.69,370.06,23.87,2.58,16.17,-96.5831,39.08502,FALSE,"c(0.145, 0.855)",0.157524635113724,0.842475364886276,1.000883077057516,1.0009722419369145,7500,7500
04M06,2021-06-07,6,N04D,-5.94,-37.33,10.19,-0.51,372.05,23.33,4.31,15.64,-96.58342,39.084258,TRUE,"c(0.145, 0.855)",0.16961530589175838,0.8303846941082417,1.001584785899714,1.006268343263095,2500,870
04M06,2021-07-13,7,N04D,-5.93,-37.38,10.06,-0.64,372.05,23.33,4.31,15.64,-96.58342,39.084258,FALSE,"c(0.145, 0.855)",0.16043639275761465,0.8395636072423853,1.0008162841590345,1.0012899080415971,7500,7500
04M06,2021-08-09,8,N04D,-5.74,-36.23,9.69,-0.99,372.05,23.33,4.31,15.64,-96.58342,39.084258,FALSE,"c(0.145, 0.855)",0.16118206134217306,0.838817938657827,1.0008316724107038,1.0049955458170927,7500,3700
04M07,2021-06-07,6,N04D,-5.96,-37.27,10.41,-0.29,376.43,15.15,0.52,17.33,-96.58253,39.08278,TRUE,"c(0.145, 0.855)",0.16691396559926922,0.8330860344007308,1.0009319186348056,1.0008683332417068,7500,7500
04M08,2021-06-07,6,N04D,-5.96,-37.24,10.44,-0.26,380.31,13.89,3.1,15.45,-96.58221,39.08131,TRUE,"c(0.145, 0.855)",0.17271670737856196,0.8272832926214381,1.0015483838335368,1.0028190322142176,2700,1800
04M08,2021-07-13,7,N04D,-5.92,-37.5,9.86,-0.83,380.31,13.89,3.1,15.45,-96.58221,39.08131,TRUE,"c(0.145, 0.855)",0.1626517015934003,0.8373482984065997,1.0018547930541477,1.002804702513676,1900,1000
04M08,2021-08-09,8,N04D,-5.92,-37.24,10.12,-0.57,380.31,13.89,3.1,15.45,-96.58221,39.08131,TRUE,"c(0.145, 0.855)",0.1606387548747567,0.8393612451252433,1.0042965793378615,1.0065537713735764,570,480
04M09,2021-06-07,6,N04D,-6,-37.48,10.52,-0.18,384.88,8.47,2.92,15.02,-96.581629,39.079941,TRUE,"c(0.145, 0.855)",0.16938438606263986,0.8306156139373602,1.001324940851238,1.0026203572034182,3800,1500
04M10,2021-06-07,6,N04D,-5.98,-37.31,10.53,-0.17,393.94,6.59,2.62,14.87,-96.58289,39.077433,TRUE,"c(0.145, 0.855)",0.17429307213459846,0.8257069278654016,1.001268836304959,1.0014118550585636,4300,3300
04M11,2021-06-07,6,N04D,-5.96,-37.22,10.46,-0.24,404.72,2.88,3.46,13.77,-96.583835,39.074718,TRUE,"c(0.145, 0.855)",0.17032159912242223,0.8296784008775778,1.001375477961521,1.0011716518065752,3500,5400
04M12,2021-06-07,6,N04D,-5.9,-37.2,10,-0.69,407.25,2.25,1.46,14.39,-96.584063,39.073158,TRUE,"c(0.145, 0.855)",0.1689285800956544,0.8310714199043456,1.000913273649887,1.0034287052368116,7500,2300
04T02,2021-06-07,6,N04D,-5.94,-37.18,10.34,-0.36,386.72,3.7,2.59,14.31,-96.580865,39.079765,TRUE,"c(0.145, 0.855)",0.17114905416879075,0.8288509458312092,1.0009026198711213,1.0008528373096572,7500,7500
04W02,2021-06-07,6,N04D,-5.81,-36.49,9.99,-0.7,370.89,6.11,4.75,14.2,-96.58691,39.08611,TRUE,"c(0.145, 0.855)",0.1712136487799077,0.8287863512200923,1.0014211695745505,1.0011783112436095,3200,5300
04W03,2021-06-07,6,N04D,-5.9,-36.89,10.31,-0.38,382.26,4.2,5.58,13.67,-96.58803867,39.08385954,TRUE,"c(0.145, 0.855)",0.1705564770317817,0.8294435229682183,1.0011089057298252,1.0012098640567768,6400,4900
04W03,2021-07-13,7,N04D,-5.84,-37.02,9.7,-0.99,382.26,4.2,5.58,13.67,-96.58803867,39.08385954,FALSE,"c(0.145, 0.855)",0.16231061935459173,0.8376893806454083,1.0011926349006268,1.0032177067299246,5100,1800
04W03,2021-08-09,8,N04D,-4.76,-30,8.08,-2.53,382.26,4.2,5.58,13.67,-96.58803867,39.08385954,FALSE,"c(0.145, 0.855)",0.17186599656952442,0.8281340034304756,1.0012367064685932,1.0031434355099302,4600,7500
04W04,2021-06-07,6,N04D,-5.85,-36.79,10.01,-0.68,390.92,2.98,3.88,13.69,-96.58868,39.08228,TRUE,"c(0.145, 0.855)",0.16901671554604436,0.8309832844539556,1.00091526172829,1.0010388814888016,7500,7500
04W04,2021-07-13,7,N04D,-5.96,-37.82,9.86,-0.84,390.92,2.98,3.88,13.69,-96.58868,39.08228,TRUE,"c(0.145, 0.855)",0.158883255500986,0.841116744499014,1.0013616740156752,1.0022970596014187,3600,1400
04W04,2021-08-09,8,N04D,-5.84,-36.79,9.93,-0.76,390.92,2.98,3.88,13.69,-96.58868,39.08228,FALSE,"c(0.145, 0.855)",0.15854466650454296,0.8414553334954571,1.0017124355337823,1.0133009644934485,2200,560
20M04,2021-06-07,6,N20B,-5.98,-36.99,10.85,0.15,389.8,8.61,1.98,15.42,-96.57111,39.08709,TRUE,"c(0.145, 0.855)",0.1719565513656393,0.8280434486343607,1.0008404709487038,1.0008854546422008,7500,7500
20M05,2021-06-07,6,N20B,-6.01,-37.31,10.77,0.07,401,5.44,6.92,13.71,-96.568,39.086,TRUE,"c(0.145, 0.855)",0.16723535511112908,0.8327646448888709,1.0008770991053015,1.0011254924009212,7500,6100
20M05,2021-07-13,7,N20B,-5.1,-32.41,8.39,-2.25,401,5.44,6.92,13.71,-96.568,39.086,FALSE,"c(0.145, 0.855)",0.17316031838938917,0.8268396816106108,1.0021185494976839,1.0034446142200175,1500,1200
SFM01,2021-06-07,6,SFKC,-5.94,-37.93,9.59,-1.11,350.81,132.69,1.48,18.45,-96.587193,39.092281,TRUE,"c(0.145, 0.855)",0.1678714479517021,0.8321285520482978,1.0015902660434381,1.0029263391314667,2500,1500
SFM01,2021-07-13,7,SFKC,-5.8,-36.39,10.01,-0.68,350.81,132.69,1.48,18.45,-96.587193,39.092281,FALSE,"c(0.145, 0.855)",0.16451604843606688,0.8354839515639331,1.0008397851011255,1.0008938021889173,7500,7500
SFM02,2021-06-07,6,SFKC,-5.91,-36.91,10.37,-0.32,352.75,107.68,2.85,17.58,-96.58632,39.09126,TRUE,"c(0.145, 0.855)",0.16874070433403765,0.83125929566596235,1.0008010108135124,1.0009423272629208,7500,7500
SFM03,2021-06-07,6,SFKC,-5.89,-36.82,10.3,-0.39,353.39,67.33,4.67,16.62,-96.58605,39.09095,TRUE,"c(0.145, 0.855)",0.16633003422153755,0.8336699657784624,1.001197135248245,1.001621818007096,5000,2400
SFM04,2021-06-07,6,SFKC,-5.88,-36.9,10.14,-0.55,356.14,60.91,0.53,18.69,-96.5844,39.09089,TRUE,"c(0.145, 0.855)",0.17517726098482114,0.8248227390151789,1.00085044287335,1.0019290693346303,7500,6100
